1692307961.524486
0 tensor(0.0281, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3050 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3060 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3070 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3080 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3090 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3100 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3110 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3120 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3130 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3140 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3150 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3160 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3170 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3180 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3190 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3200 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3210 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3220 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3230 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3240 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3250 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3260 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3270 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3280 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3290 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3300 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3310 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3320 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3330 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3340 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3350 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3360 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3370 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3380 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3390 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3400 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3410 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3420 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3430 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3440 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3450 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3460 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3470 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3480 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3490 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3500 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3510 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3520 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3530 tensor(0.0012, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3540 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3550 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3560 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3570 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3580 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3590 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3600 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3610 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3620 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3630 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3640 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3650 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3660 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3670 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3680 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3690 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3700 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3710 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3720 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3730 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3740 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3750 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3760 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3770 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3780 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3790 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3800 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3810 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3820 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3830 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3840 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3850 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3860 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3870 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3880 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3890 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3900 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3910 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3920 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3930 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3940 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3950 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3960 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3970 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3980 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
3990 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4000 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4010 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4020 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4030 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4040 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4050 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4060 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4070 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4080 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4090 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4100 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4110 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4120 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4130 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4140 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4150 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4160 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4170 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4180 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4190 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4200 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4210 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4220 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4230 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4240 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4250 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4260 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4270 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4280 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4290 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4300 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4310 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4320 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4330 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4340 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4350 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4360 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4370 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4380 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4390 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4400 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4410 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4420 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4430 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4440 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4450 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4460 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4470 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4480 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4490 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4500 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4510 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4520 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4530 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4540 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4550 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4560 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4570 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4580 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4590 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4600 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4610 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4620 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4630 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4640 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4650 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4660 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4670 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4680 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4690 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4700 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4710 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4720 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4730 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4740 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4750 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4760 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4770 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4780 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4790 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4800 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4810 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4820 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4830 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4840 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4850 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4860 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4870 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4880 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4890 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4900 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4910 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4920 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4930 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4940 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4950 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4960 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4970 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4980 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
4990 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5000 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5010 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5020 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5030 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5040 tensor(0.0011, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5050 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5060 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5070 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5080 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5090 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5100 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5110 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5120 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5130 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5140 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5150 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5160 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5170 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5180 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5190 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5200 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5210 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5220 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5230 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5240 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5250 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5260 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5270 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5280 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5290 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5300 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5310 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5320 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5330 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5340 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5350 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5360 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5370 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5380 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5390 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5400 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5410 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5420 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5430 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5440 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5450 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5460 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5470 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5480 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5490 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5500 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5510 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5520 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5530 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5540 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5550 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5560 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5570 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5580 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5590 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5600 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5610 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5620 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5630 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5640 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5650 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5660 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5670 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5680 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5690 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5700 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5710 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5720 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5730 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5740 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5750 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5760 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5770 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5780 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5790 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5800 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5810 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5820 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5830 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5840 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5850 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5860 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5870 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5880 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5890 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5900 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5910 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5920 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5930 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5940 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5950 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5960 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5970 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5980 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
5990 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6000 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6010 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6020 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6030 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6040 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6050 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6060 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
6070 tensor(0.0010, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
