1691718508.951755
0 tensor(0.0580, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7000 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7010 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7020 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7030 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7040 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7050 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7060 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7070 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7080 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7090 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7100 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7110 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7120 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7130 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7140 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7150 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7160 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7170 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7180 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7190 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7200 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7210 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7220 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7230 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7240 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7250 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7260 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7270 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7280 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7290 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7300 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7310 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7320 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7330 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7340 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7350 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7360 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7370 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7380 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7390 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7400 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7410 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7420 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7430 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7440 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7450 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7460 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7470 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7480 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7490 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7500 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7510 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7520 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7530 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7540 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7550 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7560 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7570 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7580 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7590 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7600 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7610 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7620 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7630 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7640 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7650 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7660 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7670 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7680 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7690 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7700 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7710 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7720 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7730 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7740 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7750 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7760 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7770 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7780 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7790 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7800 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7810 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7820 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7830 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7840 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7850 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7860 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7870 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7880 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7890 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7900 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7910 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7920 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7930 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7940 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7950 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7960 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7970 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7980 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
7990 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8000 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8010 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8020 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8030 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8040 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8050 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8060 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8070 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8080 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8090 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8100 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8110 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8120 tensor(0.0074, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8130 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8140 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8150 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8160 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8170 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8180 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8190 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8200 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8210 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8220 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8230 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8240 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8250 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8260 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8270 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8280 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8290 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8300 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8310 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8320 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8330 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8340 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8350 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8360 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8370 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8380 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8390 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8400 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8410 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8420 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8430 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8440 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8450 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8460 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8470 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8480 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8490 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8500 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8510 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8520 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8530 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8540 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8550 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8560 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8570 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8580 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8590 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8600 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8610 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8620 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8630 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8640 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8650 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8660 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8670 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8680 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8690 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8700 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8710 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8720 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8730 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8740 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8750 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8760 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8770 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8780 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8790 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8800 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8810 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8820 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8830 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8840 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8850 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8860 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8870 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8880 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8890 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8900 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8910 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8920 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8930 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8940 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8950 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8960 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8970 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8980 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
8990 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9000 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9010 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9020 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9030 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9040 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9050 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9060 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9070 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9080 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9090 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9100 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9110 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9120 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9130 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9140 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9150 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9160 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9170 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9180 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9190 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9200 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9210 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9220 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9230 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9240 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9250 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9260 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9270 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9280 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9290 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9300 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9310 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9320 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9330 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9340 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9350 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9360 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9370 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9380 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9390 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9400 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9410 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9420 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9430 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9440 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9450 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9460 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9470 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9480 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9490 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9500 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9510 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9520 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9530 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9540 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9550 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9560 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9570 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9580 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9590 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9600 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9610 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9620 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9630 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9640 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9650 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9660 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9670 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9680 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9690 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9700 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9710 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9720 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9730 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9740 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9750 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9760 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9770 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9780 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9790 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9800 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9810 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9820 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9830 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9840 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9850 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9860 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9870 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9880 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9890 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9900 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9910 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9920 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9930 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9940 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9950 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9960 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9970 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9980 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
9990 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
10000 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
10010 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
10020 tensor(0.0073, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
