1693262144.1736188
0 tensor(0.0167, device='cuda:0', dtype=torch.float64, grad_fn=<NormBackward1>)
       grad_fn=<NormBackward1>)
5230 tensor(7.4174e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5240 tensor(7.4137e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5250 tensor(7.4108e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5260 tensor(7.4076e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5270 tensor(7.4043e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5280 tensor(7.4011e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5290 tensor(7.3979e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5300 tensor(7.3948e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5310 tensor(7.3916e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5320 tensor(7.3884e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5330 tensor(7.3853e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5340 tensor(7.3822e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5350 tensor(7.3790e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5360 tensor(7.3759e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5370 tensor(7.3728e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5380 tensor(7.3697e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5390 tensor(7.3666e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5400 tensor(7.3636e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5410 tensor(7.3605e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5420 tensor(7.3574e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5430 tensor(7.3544e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5440 tensor(7.3513e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5450 tensor(7.3483e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5460 tensor(7.3453e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5470 tensor(7.3423e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5480 tensor(7.3392e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5490 tensor(7.3362e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5500 tensor(7.3332e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5510 tensor(7.3303e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5520 tensor(7.3273e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5530 tensor(7.3243e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5540 tensor(7.3214e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5550 tensor(7.3191e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5560 tensor(7.3145e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5570 tensor(7.2977e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5580 tensor(7.3349e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5590 tensor(7.5830e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5600 tensor(7.2872e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5610 tensor(7.1659e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5620 tensor(7.3807e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5630 tensor(7.2800e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5640 tensor(7.2831e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5650 tensor(7.3115e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5660 tensor(7.2821e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5670 tensor(7.2909e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5680 tensor(7.2892e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5690 tensor(7.2820e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5700 tensor(7.2820e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5710 tensor(7.2781e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5720 tensor(7.2752e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5730 tensor(7.2727e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5740 tensor(7.2695e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5750 tensor(7.2669e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5760 tensor(7.2641e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5770 tensor(7.2612e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5780 tensor(7.2584e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5790 tensor(7.2556e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5800 tensor(7.2528e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5810 tensor(7.2500e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5820 tensor(7.2473e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5830 tensor(7.2445e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5840 tensor(7.2417e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5850 tensor(7.2390e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5860 tensor(7.2362e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5870 tensor(7.2335e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5880 tensor(7.2307e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5890 tensor(7.2280e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5900 tensor(7.2253e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5910 tensor(7.2226e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5920 tensor(7.2198e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5930 tensor(7.2171e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5940 tensor(7.2144e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5950 tensor(7.2117e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5960 tensor(7.2090e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5970 tensor(7.2064e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5980 tensor(7.2037e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
5990 tensor(7.2010e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6000 tensor(7.1986e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6010 tensor(7.1961e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6020 tensor(7.1885e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6030 tensor(7.1734e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6040 tensor(7.2251e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6050 tensor(7.5741e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6060 tensor(7.1601e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6070 tensor(7.0880e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6080 tensor(7.2199e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6090 tensor(7.1667e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6100 tensor(7.1691e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6110 tensor(7.1880e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6120 tensor(7.1692e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6130 tensor(7.1706e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6140 tensor(7.1711e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6150 tensor(7.1643e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6160 tensor(7.1630e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6170 tensor(7.1610e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6180 tensor(7.1575e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6190 tensor(7.1552e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6200 tensor(7.1527e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6210 tensor(7.1500e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6220 tensor(7.1475e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6230 tensor(7.1450e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6240 tensor(7.1424e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6250 tensor(7.1399e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6260 tensor(7.1373e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6270 tensor(7.1348e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6280 tensor(7.1323e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6290 tensor(7.1297e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6300 tensor(7.1272e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6310 tensor(7.1247e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6320 tensor(7.1222e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6330 tensor(7.1197e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6340 tensor(7.1172e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6350 tensor(7.1147e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6360 tensor(7.1122e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6370 tensor(7.1097e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6380 tensor(7.1072e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6390 tensor(7.1047e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6400 tensor(7.1022e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6410 tensor(7.0998e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6420 tensor(7.0973e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6430 tensor(7.0948e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6440 tensor(7.0920e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6450 tensor(7.0901e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6460 tensor(7.0941e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6470 tensor(7.0954e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6480 tensor(7.0072e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6490 tensor(7.0224e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6500 tensor(7.1063e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6510 tensor(7.0609e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6520 tensor(7.0855e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6530 tensor(7.0952e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6540 tensor(7.0698e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6550 tensor(7.0731e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6560 tensor(7.0751e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6570 tensor(7.0667e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6580 tensor(7.0650e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6590 tensor(7.0640e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6600 tensor(7.0600e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6610 tensor(7.0575e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6620 tensor(7.0556e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6630 tensor(7.0528e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6640 tensor(7.0502e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6650 tensor(7.0479e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6660 tensor(7.0455e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6670 tensor(7.0430e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6680 tensor(7.0407e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6690 tensor(7.0383e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6700 tensor(7.0359e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6710 tensor(7.0335e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6720 tensor(7.0311e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6730 tensor(7.0287e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6740 tensor(7.0264e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6750 tensor(7.0240e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6760 tensor(7.0216e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6770 tensor(7.0193e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6780 tensor(7.0169e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6790 tensor(7.0146e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6800 tensor(7.0122e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6810 tensor(7.0099e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6820 tensor(7.0075e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6830 tensor(7.0051e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6840 tensor(7.0031e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6850 tensor(7.0004e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6860 tensor(6.9933e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6870 tensor(7.0038e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6880 tensor(7.0813e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6890 tensor(7.1933e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6900 tensor(6.8374e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6910 tensor(6.8131e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6920 tensor(7.0385e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6930 tensor(7.0174e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6940 tensor(6.9639e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6950 tensor(6.9889e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6960 tensor(6.9913e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6970 tensor(6.9780e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6980 tensor(6.9774e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
6990 tensor(6.9775e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7000 tensor(6.9734e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7010 tensor(6.9706e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7020 tensor(6.9689e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7030 tensor(6.9665e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7040 tensor(6.9640e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7050 tensor(6.9617e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7060 tensor(6.9594e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7070 tensor(6.9571e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7080 tensor(6.9548e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7090 tensor(6.9525e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7100 tensor(6.9502e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7110 tensor(6.9479e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7120 tensor(6.9456e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7130 tensor(6.9434e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7140 tensor(6.9411e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7150 tensor(6.9388e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7160 tensor(6.9365e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7170 tensor(6.9343e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7180 tensor(6.9320e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7190 tensor(6.9297e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7200 tensor(6.9275e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7210 tensor(6.9252e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7220 tensor(6.9230e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7230 tensor(6.9207e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7240 tensor(6.9184e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7250 tensor(6.9162e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7260 tensor(6.9140e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7270 tensor(6.9117e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7280 tensor(6.9094e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7290 tensor(6.9077e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7300 tensor(6.9054e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7310 tensor(6.8924e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7320 tensor(6.8904e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7330 tensor(7.1873e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7340 tensor(6.9991e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7350 tensor(6.8309e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7360 tensor(6.8098e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7370 tensor(6.9262e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7380 tensor(6.9167e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7390 tensor(6.8776e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7400 tensor(6.8870e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7410 tensor(6.8948e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7420 tensor(6.8859e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7430 tensor(6.8816e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7440 tensor(6.8821e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7450 tensor(6.8798e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7460 tensor(6.8765e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7470 tensor(6.8746e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7480 tensor(6.8727e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7490 tensor(6.8703e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7500 tensor(6.8680e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7510 tensor(6.8659e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7520 tensor(6.8637e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7530 tensor(6.8614e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7540 tensor(6.8593e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7550 tensor(6.8571e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7560 tensor(6.8549e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7570 tensor(6.8527e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7580 tensor(6.8505e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7590 tensor(6.8483e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7600 tensor(6.8461e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7610 tensor(6.8440e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7620 tensor(6.8418e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7630 tensor(6.8396e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7640 tensor(6.8374e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7650 tensor(6.8353e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7660 tensor(6.8331e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7670 tensor(6.8310e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7680 tensor(6.8288e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7690 tensor(6.8267e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7700 tensor(6.8244e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7710 tensor(6.8221e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7720 tensor(6.8215e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7730 tensor(6.8198e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7740 tensor(6.7793e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7750 tensor(6.7881e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7760 tensor(7.0038e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7770 tensor(6.8301e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7780 tensor(6.7346e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7790 tensor(6.8116e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7800 tensor(6.8418e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7810 tensor(6.8060e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7820 tensor(6.7957e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7830 tensor(6.8060e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7840 tensor(6.8051e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7850 tensor(6.7979e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7860 tensor(6.7961e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7870 tensor(6.7957e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7880 tensor(6.7929e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7890 tensor(6.7902e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7900 tensor(6.7884e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7910 tensor(6.7864e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7920 tensor(6.7841e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7930 tensor(6.7820e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7940 tensor(6.7799e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
7950 tensor(6.7778e-05, device='cuda:0', dtype=torch.float64,
       grad_fn=<NormBackward1>)
